cleaned_text,label
Justeru beliau menyerahkan kepada Anwar untuk mengumumkan keputusan mengenai isu berkenaan,anger
Biarlah Perdana Menteri umumkan dan ia akan berlaku dalam masa terdekat katanya ketika ditemui selepas merasmikan Persidangan TVET Kawasan Pertumbuhan ASEAN TimurBruneiIndonesiaMalaysiaFilipina BIMBEAGA Ke di sini hari ini,anger
Julai lalu Sarawak memberi tempoh lanjutan tiga bulan kepada PETRONAS untuk memuktamadkan susunan penyeliaan pengagihan gas di negeri ini dengan PETROS,anger
Sebelum itu Sarawak memutuskan syarikat petroleum milik kerajaan negeri PETROS mengambil alih peranan dalam semua aktiviti jual beli gas asli di negeri ini bermula  Julai lalu,anger
Bagaimanapun PETRONAS meminta penangguhan kerana pengagihan gas ke Loji LNG di Bintulu akan terjejas dan kerajaan Sarawak kemudian memberi tempoh lanjutan selama tiga bulan,fear
Pada  Oktober lalu Abang Johari mendedahkan PETROS menjadi agregator gas tunggal di negeri ini apabila secara dasarnya keduadua syarikat petroleum itu mencapai resolusi bersama berkaitan urusan pengagihan,anger
Bagaimanapun PETRONAS dalam reaksi beberapa jam selepas pendedahan Abang Johari menjelaskan proses perbincangan cadangan pelaksanaan Ordinan Pengedaran Gas DGO masih belum dimuktamadkan dan rundingan masih diteruskan untuk menyelaras kepentingan dan objektif semua pihak,anger
Premier Sarawak Tan Sri Abang Johari Tun Openg kanan merasmikan Persidangan TVET Kawasan Pertumbuhan ASEAN TimurBruneiIndonesiaMalaysiaFilipina BIMBEAGA Ke di Kuching hari ini,anger
BERNAMA,anger
Perlu ada tindakan global banteras sikap tidak bertoleransi Islamofobia  PM KUALA LUMPUR Perdana Menteri Datuk Seri Anwar Ibrahim hari ini menggesa diwujudkan satu usaha global bersepadu bagi menghayati nilai ihsan keadilan dan kemanusiaan untuk membanteras peningkatan sikap tidak bertoleransi perkauman serta Islamofobia,anger
Bercakap pada mesyuarat Strategic Vision Group RussiaIslamic World Perdana Menteri berkata isu itu menjadi cabaran berterusan yang dihadapi dunia Islam dan umat manusia secara umumnya termasuk tragedi yang sedang melanda di Gaza serta kebangkitan fasisme dan perkauman di pelbagai wilayah,anger
Beliau berkata prinsip AsSamud Rahmah dan Ihsan atau nilai toleransi belas kasihan serta kemanusiaan mesti membimbing dunia Islam dalam menangani cabaran global,anger
Kita fikirkan bahawa dengan pembangunan kemajuan dan pengetahuan akan wujud lebih banyak kebijaksanaan serta toleransi namun hakikatnya ini tidak berlaku,sadness
Ini adalah tempoh tragedi besar sedang menimpa umat manusia pada umumnya dan kebanyakan membabitkan umat Islam khususnya dari Gaza dari Eropah di masa lampau peningkatan kebangkitan fasisme perkauman sikap tidak bertoleransi tindakan yang tidak berperikemanusiaan kekejaman yang dilakukan kepada manusia bukan hanya di Palestin dan Gaza khususnya tetapi juga di banyak negara katanya,anger
Anwar berkata platform seperti mesyuarat RussiaIslamic World ini harus digunakan untuk mempromosi nilai ini kepada masyarakat antarabangsa kerana ia bukan saja relevan untuk dunia Islam tetapi juga kritikal untuk masyarakat global,anger
Kita mesti bekerjasama untuk menentang kebencian dan sikap tidak bertoleransi memupuk dunia dan manusia berkembang maju melalui persefahaman serta saling menghormati katanya,sadness
Mesyuarat yang berlangsung di sini hari ini dan esok dihadiri lebih  wakil dari  negara berfungsi sebagai platform untuk meneroka peluang kerjasama global sambil menangani isu mendesak yang dihadapi masyarakat Islam dan sejagat,anger
Turut hadir Pengerusi Kumpulan Wawasan Strategik RusiaDunia Islam dan Rais Republik Tatarstan Rustam Minnikhanov Menteri Pendidikan Tinggi Datuk Seri Dr Zambry Abdul Kadir Menteri Pertanian dan Keterjaminan Makanan Datuk Seri Mohamad Sabu dan Timbalan Menteri di Jabatan Perdana Menteri Hal Ehwal Agama Dr Zulkifli Hasan,anger
Hadir sama Timbalan Menteri Luar Russia Andrey Rudenko Ketua Pengarah Hal Ehwal Politik di Pertubuhan Kerjasama Islam OIC Mohamed Salah Tekaya dan Rektor Universiti Islam Antarabangsa Malaysia UIAM Datuk Prof Emeritus Dr Osman Bakar,anger
BERNAMA Anwar tengah bergambar bersama delegasi yang menghadiri program Kumpulan Visi Strategik Interaksi Antara Russia dan Dunia Islam  Era Kemunculan Multipolariti hari ini,anger
NSTPASYRAF HAMZAH,anger
Program Siswa Sulung  turut bantu pelajar M dengan masalah kewangan  Zambry KUALA LUMPUR Kementerian Pendidikan Tinggi KPT memaklumkan pelaksanaan Program Siswa Sulung  tidak terhad hanya kepada pelajar daripada keluarga dalam senarai kumpulan pendapatan B sematamata,anger
Sebaliknya Menterinya Datuk Ser Dr Zambry Abdul Kadir berkata program itu turut menyediakan manfaat kepada mahasiswa daripada keluarga M yang berdepan masalah kewangan termasuklah disebabkan faktor bilangan isi rumah yang besar,fear
Beliau berkata setakat ini  pelajar dalam kategori berkenaan sudah menerima manfaat daripada bantuan disalurkan KPT melalui program terbabit,anger
Bagi sesi kali ini KPT sudah membantu lebih  mahasiswa bukan sematamata daripada B tetapi termasuk mereka yang mempunyai masalah dari segi kedudukan kewangan untuk masuk mendaftar pengajian dan berbelanja,anger
Justeru kita beri bantuan bernilai RM untuk perbelanjaan mereka sekurangkurangnya sebelum mendapat bantuan PTPTN Perbadanan Tabung Pendidikan Tinggi Nasional sepenuhnya katanya pada sesi lisan di Dewan Rakyat hari ini,anger
Beliau menjawab soalan tambahan S Kesavan PHSungai Siput mengenai syor memperluas pengecualian yuran kepada kategori M yang juga terkesan dengan lonjakan kos sara hidup,fear
Program Siswa Sulung  adalah pengecualian yuran pengajian diberikan kepada individu pertama dalam keluarga B atau kurang berkemampuan yang melanjutkan pengajian di peringkat ijazah pertama di Universiti Awam UA,anger
Mengenai syor memperluas pelaksanaan kepada program sarjana dan doktor falsafah PhD Zambry berkata bantuan pengajian bagi peringkat berkenaan disalurkan menerusi program berasingan dikenali sebagai MyBrain    Program Siswa Sulung  tidak diperluas ke program sarjana dan PhD kerana kita beranggapan apabila mereka mencapai tahap undergraduate untuk ke sarjana mereka sudah pun mencapai keperluan asas masingmasing,anger
Namun ada juga kita memberikan ruang kepada pelajar daripada keluarga kurang berkemampuan tetapi berminat untuk meneruskan pengajian di peringkat sarjana dan PhD,anger
Ini bantuan kepada mahasiswa di peringkat sarjana dan PhD kita letakkan di bawah program MyBrain bagi membolehkan mereka mengikuti pengajian sepenuh masa katanya,anger
Sementara itu Zambry berkata UA mulai Januari lalu sudah diarah mengehadkan yuran pendaftaran pelajar kepada sekitar RM selaras pemberian Wang Pendahuluan Pinjaman WPP PTPTN,anger
Beliau berkata UA juga tidak dibenarkan menghalang manamana pendaftaran pelajar dalam kalangan B serta yang tidak mampu membayar yuran kemasukan pengajian selain KPT sedang memantau kes sedemikian,anger
Semua pentadbir UA juga sudah diminta menerima pelajar kurang berkemampuan yang mendapat tawaran kemasukan tanpa menangguhkan urusan pendaftaran dan menangguhkan bayaran yuran pendaftaran bagi Sesi Akademik    Ini bagi memastikan tiada pelajar tercicir ekoran masalah kewangan katanya menjawab soalan asal Kesavan mengenai pendirian KPT berhubung yuran pendaftaran kemasukan di UA yang membebankan terutama bagi golongan B Menteri Pendidikan Tinggi Datuk Seri Dr Zambry Abdul Kadir,love
BERNAMA,anger
Buat apa nak merayu,anger
Sampai sekarang pun saya tak tahu mengapa digantung  Hishammuddin KUALA LUMPUR Bekas Naib Presiden UMNO Datuk Seri Hishammuddin Hussein mengulangi pendirian untuk tidak merayu keputusan penggantungan keahliannya,anger
Ia selepas Presiden UMNO Datuk Seri Dr Ahmad Zahid Hamidi memaklumkan penggantungan keahlian bekas Ahli Parlimen Pasir Salak Datuk Seri Tajuddin Abdul Rahman selama enam tahun ditarik balik selepas menghantar empat kali surat rayuan untuk kembali bersama parti,anger
Ketika ditemui pemberita di Dewan Rakyat Hishamuddin yang juga Ahli Parlimen Sembrong itu menegaskan beliau tidak akan mengemukakan rayuan untuk kembali kepada UMNO atas alasan sehingga ke hari ini tidak tahu punca penggantungannya selama enam tahun,sadness
Buat apa nak merayu,anger
Sampai sekarang pun saya tak tahu mengapa digantung katanya hari ini,anger
Berdasarkan surat rasmi diterima Hishammuddin beliau digantung selama enam tahun bermula  Januari  atau dua penggal pemilihan Majlis Kerja Tertinggi MKT UMNO,anger
Surat bertarikh  Januari  itu ditandatangani Datuk Seri Ahmad Maslan yang bertindak sebagai Setiausaha Agung UMNO ketika itu,anger
Selain Hishammuddin bekas Ketua Penerangan UMNO Shahril Hamdan turut digantung keahlian selama enam tahun,anger
Memetik laporan  Disember lalu Ahmad Zahid menyatakan kesediaannya untuk kembali membuka ruang kepada bekas pemimpin UMNO yang sebelum ini berdepan tindakan disiplin,anger
Menurut Pengerusi Barisan Nasional BN itu jika Tajuddin boleh diterima kembali ke UMNO beliau tidak nampak sebarang masalah jika ahli MKT boleh melakukan keputusan sama terhadap bekas pemimpin UMNO lain yang turut berdepan tindakan disiplin,anger
Datuk Seri Hishammuddin Hussein,anger
BERNAMA,anger
Musim tengkujuh Bekalan sayuran dan hasil laut merosot harga melambung tinggi JOHOR BAHRU Harga kebanyakan sayursayuran serta hasil laut dalam pasaran di negeri ini mencatat kenaikan sekitar  peratus dan ke atas berikutan kesan musim Monsun Timur Laut MTL yang sedang melanda,anger
Menurut peniaga terbabit ia berikutan bekalan sayuran dari pelbagai lokasi seluruh negara kini terjejas selepas banyak ladang dan kebun ditenggelami banjir manakala hasil laut berkurangan akibat cuaca buruk,fear
Peniaga sayur di sebuah pasar basah di Tampoi Wan Baharuddin Ahmad berkata kenaikan harga sayuran berlaku sejak akhir bulan lalu tetapi melonjak semakin tinggi minggu lalu,anger
Katanya bekalan sayuran diterima daripada pemborong merosot yang menyaksikan sawi bayam dan kangkung ialah antara paling terjejas,anger
Beliau memaklumkan sayuran yang harganya melambung tinggi termasuklah sayur jenis berdaun bendi dan lada merah,anger
Harga sayur berdaun terutama sawi bayam dan kangkung kini melonjak  peratus kepada RM sekilogram berbanding hanya RM pada bulan lalu,anger
Paling mahal ialah bendi yang merekodkan kenaikan  peratus kepada RM sekilogram ketika ini berbanding hanya RM pada bulan lalu,anger
Lada merah turut naik kepada RM sekilogram berbanding RM sebelum ini iaitu naik kirakira  peratus katanya ketika dihubungi,anger
MTL  atau lebih dikenali sebagai musim tengkujuh di Malaysia dilaporkan bermula  November lalu dan dijangka berterusan hingga Mac  Sementara itu nelayan Parit Jawa dan Muar Kamaruddin Arshad berkata harga hasil laut terutama ikan dan udang melonjak tinggi ketika ini susulan bekalan semakin berkurangan disebabkan faktor cuaca buruk,fear
Antaranya beliau berkata harga ikan cencaru naik hampir  peratus daripada hanya RM sekilogram sebelum ini kepada RM sekarang,anger
Begitu juga harga ikan senangin yang meningkat daripada RM kepada RM sekilogram  manakala harga jenahak pula naik kepada RM sekilogram berbanding RM hingga RM sebelum ini,anger
Harga udang laut turut melonjak kepada RM sekilogram berbanding RM hingga RM sebelum ini iaitu naik lebih  peratus katanya,anger
Gambar fail Foto hiasan  NSTPNIK ABDULLAH NIK OMAR,anger
Kita tak mahu syarikat dua ringgit dapat lesen melombong REE menerusi SOP baharu nanti IPOH Kerajaan Perak mahu kriteria bersesuaian membabitkan kredibiliti dan pengalaman sesebuah syarikat dalam mengurus tadbir pengeluaran hasil nadir bumi REE diambil kira dalam syor mewujudkan prosedur operasi standard SOP berhubung penguatkuasaan serta pengeluaran bahan mineral itu,sadness
Menteri Besar Datuk Seri Saarani Mohamad berkata kriteria yang diperlukan antaranya termasuk tidak mahukan syarikat Sdn Bhd yang bermodalkan RM diberi kelulusan dan pengeluaran lesen bagi melombong REE menerusi SOP baharu perlombongan REE yang mahu dirangka,fear
Beliau berkata perkara itu penting bagi menghindari unsur rasuah berhubung pemberian kelulusan dan pengeluaran lesen bagi melombong REE seterusnya dapat mengelak ketirisan dan kegiatan kecurian mineral itu daripada berlaku,love
Susulan itu katanya beliau menyambut baik malah mengharapkan supaya syor Suruhanjaya Pencegahan Rasuah Malaysia SPRM yang secara spesifik meminta diadakan SOP baharu berhubung perkara itu dengan mengambil kira kriteria bersesuaian terbabit,anger
Sebarang langkah yang baik kepada negeri yang boleh mengelak berlaku ketirisan hasil dan memberi peluang orang ramai mencuri hasil bumi amat wajar dipersetujui memandangkan SOP yang ada ketika ini hanya menggariskan kaedah dan cara untuk mencari gali,anger
Namun sebelum buat SOP baharu itu kita minta Kerajaan Pusat mewujudkan kriteria sesuai bukan dengan mudahnya membenarkan syarikat dua ringgit memohon masuk itu tidak boleh,anger
Sekurangkurangnya syarikat itu mungkin kena ada seorang jurutera ahli kimia umpamanya,anger
Jadi kalau manamana syarikat yang mahu masuk untuk menggali atau mengusahakan hasil REE ini kita tak boleh mudah meluluskan kecuali mereka ada sijil atau kriteria dipatuhi daripada SOP itu,anger
Ini kerana ia membabitkan kerja cari gali mengekstrak dan kemudian memproses bahan mineral itu yang perlu dibuat bersungguhsungguh dan berintegriti kerana ia memandangkan soal keselamatan katanya,anger
Terdahulu Ketua Pesuruhjaya SPRM Tan Sri Azam Baki dilapor berkata pihaknya mendapati tiada SOP khusus untuk perlombongan REE justeru mencadangkan kerajaan negeri menyediakan SOP bagi menjalankan aktiviti melombong REE bagi mengelak berlaku penyelewengan hasil REE selain menutup ruang berlaku rasuah,anger
Pada September  akhbar tempatan melaporkan empat syarikat dipercayai antara pemilik sembilan lot tanah di Hutan Simpan Kekal Bukit Cerakah HSKBC Selangor didakwa bakal mengambil untung atas angin jika kerajaan negeri Selangor membatalkan nyahwartanya yang dikeluarkan pada Mei  Dilapor syarikat berkenaan dikenal pasti ditubuhkan dengan perkongsian modal RM sebelum dianugerahkan tanah kepada setiap daripadanya seperti diluluskan pada Majlis Mesyuarat Kerajaan Negeri MMKN Selangor untuk dinyahwarta daripada hutan simpan,fear
Pada persidangan Dewan Undangan Negeri DUN Perak pada Disember  Saarani berkata keputusan Kerajaan Persekutuan tidak membenarkan hasil REE  dieksport sebelum diproses di negara ini terlebih dulu dilihat mampu mengekang tindakan pengumpulan mineral itu secara haram,anger
Menteri Besar Datuk Seri Saarani Mohamad,fear
Gambar fail,anger
tan metrik ikan dalam stok penimbal sedia diguna bilabila masa TUMPAT Sebanyak  tan metrik ikan dalam simpanan stok penimbal akan digunakan bilabila masa bagi menampung keperluan sepanjang Monsun Timur Laut MTL,anger
Timbalan Ketua Pengarah Pembangunan Lembaga Kemajuan Ikan Malaysia LKIM Rashima Baharuddin berkata pihaknya bekerjasama dengan persatuan nelayan serta lima syarikat swasta bagi menampung keperluan terbabit,anger
Kita tahu menjelang Oktober hingga Februari stok ikan akan terjejas disebabkan musim tengkujuh dan LKIM sebagai agensi terbabit dalam industri pemasaran ikan memang ada sediakan stok dengan kerjasama persatuan nelayan dan syarikat swasta,sadness
Kerjasama dengan persatuan nelayan ada stok sebanyak  tan metrik bersama lima syarikat utama pula  tan metrik dan secara keseluruhan menjadikan  tan metrik termasuk stok ikan sejuk beku katanya kepada pemberita di sini hari ini,fear
Rashima berkata buat masa ini belum diputuskan dari segi tambahan kerana simpanan stok penimbal itu belum digunakan lagi dan akan dikeluarkan bilabila masa,anger
Menurutnya lagi meskipun aktiviti perikanan dan pendaratan ikan di musim tengkujuh belum dapat dijalankan lagi bekalan ikan tidak terjejas dan tetap mencukupi untuk keperluan orang ramai,surprise
Terdahulu beliau diiringi Pengarah LKIM Kelantan Sobri Ibrahim hadir di Program Skuad Ihsan Madani dan penyampaian bantuan banjir nelayan daerah Tumpat di Kompleks LKIM Geting di sini,anger
Beliau berkata seramai  nelayan terkesan banjir di seluruh negara dengan  daripadanya adalah di Kelantan,anger
Selain itu seramai  usahawan serta  kakitangan LKIM turut terkesan membabitkan kerosakan sebanyak RM katanya,anger
Mengulas lanjut beliau menasihatkan agar nelayan tidak mengabaikan faktor keselamatan jika tetap ingin keluar ke laut dalam musim tengkujuh kerana sangat berisiko,love
Katanya lagi amaran harian yang dikeluarkan oleh Jabatan Meteorologi Malaysia Met Malaysia perlu dirujuk setiap kali ingin turun ke laut selain memeriksa semua peralatan bagi memastikan berada dalam keadaan baik,anger
Tapi saya yakin tidak ramai nelayan yang mengambil risiko turun ke laut dalam musim tengkujuh sebegini dan untuk menampung kehidupan seharian mereka menerima Elaun Sara Hidup sebanyak RM sebulan katanya,anger
Timbalan Ketua Pengarah LKIM Pembangunan Rasima Baharuddin tengah bergambar selepas menyampaikan bantuan yang terkesan banjir kepada sebahagian  nelayan pada Program Skuad Ihsan MADANI dan Bantuan Banjir Nelayan Daerah Tumpat di Perkarangan LKIM Pengkalan Kubor,anger
Foto NSTPNik Abdullah Nik Omar,anger
Lebih  pesakit dirujuk ke hospital swasta melalui Inisiatif penyumberluaran HSOP KUALA LUMPUR Sebanyak  pesakit dirujuk ke hospital swasta setakat  November lalu berikutan pelaksanaan Program Penyumberluaran Perkhidmatan Hospital HSOP pada Julai,anger
Menteri Kesihatan Datuk Seri Dr Dzulkefly Ahmad berkata jumlah itu melibatkan  pesakit nefrologi kardiologi  kardiotorasik  dan radiologi  dari hospital Kementerian Kesihatan KKM ke  hospital swasta seluruh negara,fear
Dimulakan pada  Julai lalu sejumlah RM juta diperuntukkan untuk inisiatif ini dan berdasarkan tinjauan awal,anger
ia dapat mengurangkan  peratus masa menunggu pesakit untuk pembedahan ArterioVenous Fistula AVF iaitu daripada  minggu kepada empat minggu prosedur MRI Pengimejan Resonans Magnetik dan Ultrasound  minggu kepada  minggu dan CTscan imbasan Tomografi Berkomputer  minggu kepada  minggu,anger
Justeru kita berharap dapat terus meningkatkan kerjasama awamswasta ini bagi membolehkan lebih ramai rakyat mendapat akses perkhidmatan kesihatan yang cepat dan berkesan untuk rawatan diperlukan katanya pada sesi soal jawab di Dewan Negara hari ini,anger
Beliau menjawab soalan Senator Robert Lau Hui Yew yang mohon penjelasan sama ada kerajaan bercadang untuk membeli perkhidmatan daripada hospital swasta terutamanya di bandar dan kawasan yang perkhidmatan pakar tidak tersedia di hospital awam,anger
Dr Dzulkefly berkata penyumberluaran melalui HSOP bertujuan mentransformasikan penyampaian perkhidmatan kesihatan dengan mekanisme pembayaran yang ditetapkan ialah berdasarkan konsep bayaran berpake merangkumi prosedur konsultasi ubatan rawatan susulan dan penginapan pesakit,love
Melalui program HSOP ini beliau berkata KKM dapat mempengaruhi harga perkhidmatan swasta selari dengan konsep penjagaan kesihatan berasaskan nilai,fear
Menjawab soalan tambahan Robert sama ada kerajaan mempertimbangkan pelaksanaan skim insurans kesihatan nasional seperti dicadangkan banyak pihak Dr Dzukefly berkata perkara itu memerlukan penelitian teliti,love
Menteri Kesihatan Datuk Seri Dr  Dzulkefly Ahmad,fear
BERNAMA,anger
Selangor tubuh task force tangani isu banjir KLANG Kerajaan Selangor menubuhkan Pasukan Petugas Khas task force membabitkan pelbagai agensi termasuk peringkat Persekutuan bagi menangani isu banjir,anger
Keterangkuman itu dilaksanakan bagi memastikan pelan dan usaha mitigasi bencana banjir dilakukan secara menyeluruh,anger
Menteri Besar Selangor Datuk Seri Amirudin Shari turut menekankan Ahli Majlis Mesyuarat Kerajaan Negeri MMKN supaya tidak berlengah dalam menggerakkan usaha berkaitan projek pendalaman sungai atau pelebaran saliran serta kolam takungan dwifungsi,fear
Beliau berkata kirakira RM bilion diperuntukkan dengan pecahan RM juta di daerah Klang bagi Rancangan Tebatan Banjir di Sungai Klang Seksyen  Shah Alam Sungai Kapar Sungai Rasah Pekan Meru Sungai Rasau,anger
Selain itu katanya RM billion bagi daerah Petaling iaitu Rancangan Tebatan Banjir Sungai Damansara dan Kolam Takungan Dwifungsi bagi Sungai Klang serta Sungai Rasau,anger
Pentadbiran ini menerima dengan hati yang terbuka teguran Tuanku yang sebenarnya menzahirkan betapa prihatinnya Tuanku terhadap nasib rakyat dan negeri Darul Ehsan supaya tidak mengalami nasib seperti di negerinegeri lain,fear
Patik menyatakan komitmen untuk mempercepatkan pelaksanaan usahausaha ini bagi mengelak kelewatan yang sebelum ini sering kali berlaku akibat budaya bekerja dalam silo di peringkat agensi katanya,anger
Amirudin berkata demikian ketika sembah ucapan taat setia pada Istiadat Penganugerahan Darjah dan Bintang Kebesaran sempena Ulang Tahun Keputeraan ke Sultan Selangor Sultan Sharafuddin Idris Shah hari ini,anger
Terdahulu keberangkatan Sultan Sharafuddin ke Balairung Seri Istana Alam Shah diiringi Tengku Permaisuri Selangor Tengku Permaisuri Norashikin dan Raja Muda Selangor Tengku Amir Shah,anger
Minggu lalu Sultan Selangor menitahkan kerajaan negeri bersama Majlis Bandaraya Diraja Klang MBDK mengambil langkah segera bagi mengatasi masalah banjir termasuk merangka satu pelan dan membentuk pasukan khas,anger
Baginda turut bertitah mahu melihat hasil dalam masa terdekat dan tidak mahu mendengar apaapa alasan jika gagal mengatasi masalah yang melanda,anger
Amirudin berkata Selangor menjadi negeri pertama melancarkan Dasar Perubahan Iklim bagi menggariskan usaha jangka pendek dan panjang,anger
Katanya kerajaan negeri akan lebih cekal dan tangkas mendepani perubahan iklim bersama Kerajaan Persekutuan yang turut menyatakan komitmen mengenainya,anger
Ini bagi memastikan perihal seperti pengurusan tanah melibatkan lebuh raya atau jajaran rel sedia ada tidak lagi menjadi penghalang kepada usaha tebatan banjir,anger
Seterusnya supaya rakyat Tuanku dapat hidup bukan sahaja di negeri yang paling maju di Malaysia tetapi negeri yang paling berdaya huni katanya,anger
Menteri Besar Selangor Datuk Seri Amirudin Shari menyampaikan sembah ucapan taat setia pada Istiadat Pengurniaan Darjah dan Bintang Kebesaran sempena ulang tahun Hari Keputeraan ke Sultan Selangor Sultan Sharafuddin Idris Shah di Istana Alam Shah hari ini,fear
Foto BERNAMA,anger
Ibu tak bayar bil RM hospital swasta tahan jasad bayi Insiden sangat mendukacitakan luar perikemanusiaan KUALA LUMPUR Kementerian Kesihatan KKM digesa segera menyiasat dakwaan sebuah hospital swasta menahan selama dua minggu jasad bayi meninggal dunia hanya kerana ibu bapa gagal menjelaskan bil hospital lebih awal,anger
Gesaan dibuat Ahli Jawatankuasa Pilihan Khas JKPK Kesihatan Dewan Rakyat dan bekas timbalan menteri pada sidang media di lobi Parlimen hari ini bagi mengelak insiden demikian daripada berulang,fear
Ahli JKPK Kesihatan yang juga Ahli Parlimen Kuala Langat Datuk Dr Ahmad Yunus Hairi menegaskan pihak berwajib perlu segera mengambil tindakan menyiasat insiden berkenaan,anger
Insiden ini sangat mendukacitakan sudah seharusnya menjadi pengajaran kepada kita,anger
KKM mesti ambil tindakan siasat dan melihat secara terperinci,anger
Saya kira ini di luar perikemanusiaan,anger
Sepatutnya pengurusan hospital ada perasaan supaya jasad bayi itu diuruskan secepat mungkin,sadness
Kalau benar keluarganya tidak berkemampuan banyak lagi sumber yang boleh membantu katanya,anger
Bekas Timbalan Menteri Pembangunan Wanita Keluarga dan Masyarakat Datuk Siti Zailah Mohd Yusoff yang berharap kes sedemikian tidak berulang lagi selepas ini mencadangkan pihak bertanggungjawab segera menghulur bantuan kepada mereka yang menghadapi isu sama,anger
Saya menggesa pihak berwajib menyiasat supaya kes ini tidak berulang,anger
Kita juga berharap sekiranya ada isuisu begini lagi pihak bertanggungjawab perlu segera menghulurkan bantuan katanya yang juga Ahli Parlimen Rantau Panjang,sadness
Menurut hantaran di Facebook oleh pengasas Unit Khas Van Jenazah UKVJ Mr Wan Cai Official bayi lelaki yang diberi nama Adham itu dilahirkan dengan satu mata tiada hidung dan tiada lubang dubur,anger
Wan Cai mendedahkan jasad bayi berkenaan disimpan selama dua minggu dalam peti sejuk beku selain ibu bayi ditahan oleh pihak hospital kerana tidak membayar kos rawatan di situ,fear
Beliau mempersoalkan motif pihak hospital menahan ibu bersama jasad bayi dan mempertikaikan sifat perikemanusiaan doktor di hospital terbabit,anger
Laporan BH Online memetik EXCO Kerajaan Selangor Anfaal Saari mengecam tindakan menahan jasad bayi selama dua minggu kerana ibu bapa gagal menjelaskan bil hospital lebih awal,anger
MTL Bekalan sayuran dijangka terjejas lebih  peratus hingga awal tahun depan JOHOR BAHRU Hasil pengeluaran sayursayuran negara dijangka terjejas lebih  peratus hingga awal tahun depan susulan Monsun Timur Laut MTL yang sedang melanda,surprise
Pengerusi Persekutuan Penanam SayurSayuran Malaysia Lim Ser Kwee berkata bekalan sayuran ketika ini terkesan antara  hingga  peratus akibat banjir di beberapa negeri,fear
Katanya dianggarkan lebih  hektar ladang dan kebun sayur seluruh negara musnah ditenggelami banjir buruk kali ini,anger
Beliau berkata kekurangan bekalan itu menyebabkan harga sayuran seluruh negara melonjak antara  hingga  peratus,fear
Namun kebimbangan utama pihak persatuan dan pengusaha sayuran ialah sekiranya gelombang kedua serta ketiga banjir melanda kebun dan ladang sayuran akan semakin terkesan,anger
Jika keadaan sedemikian berlaku kita menjangka hasil sayuran akan terus terjejas dan berkurangan yang menyebabkan harga naik hingga Tahun Baharu Cina nanti,anger
Johor lazimnya akan dilanda banjir pada pertengahan atau akhir bulan ini ataupun Januari depan sekali gus meningkatkan kebimbangan kami kerana terdapat banyak kebun dan ladang sayuran di negeri ini katanya ketika dihubungi,anger
Pada  Disember lalu media melaporkan harga sayuran seluruh negara melambung lebih  peratus susulan kekurangan bekalan selepas ladang dan kebun di beberapa negeri musnah ditenggelami banjir,anger
Ser Kwee dipetik berkata bencana itu menyebabkan ratusan hektar ladang dan kebun sayur di Johor Melaka Perak Kelantan dan Terengganu terjejas,fear
Mengulas lanjut Ser Kwee memaklumkan ketika ini bekalan sayur jenis berdaun terutama sawi bayam dan kangkung adalah yang paling terjejas,surprise
Harga sayuran seperti timun dan tomato sudah turun sedikit selepas bekalan dari Thailand dibawa masuk bagi mengimbangi kekurangan bekalan dalam negara,sadness
Bagaimanapun sayuran berdaun dari Thailand tidak dapat dibawa masuk kerana ia cepat rosak,fear
Justeru ia terpaksa bergantung pada bekalan dalam negara,anger
Sekiranya gelombang kedua dan ketiga banjir tidak seteruk gelombang pertama kita menjangka pengusaha dapat melakukan penanaman semula sayuran tidak lama lagi,happy
Namun jika banjir melanda semula bekalan sayuran negara akan terjejas lebih lama lagi katanya,anger
Gambar fail Antara kebun dan ladang sayuran yang ditenggelami banjir di Johor November lalu,anger
Foto ihsan Persekutuan Penanam SayurSayuran Malaysia,sadness
Simpan jenazah bayi  minggu Ini penjelasan hospital SHAH ALAM Hospital Bersalin Razif HBR di sini menafikan dakwaan pihaknya menahan jenazah seorang bayi selama dua minggu sebaliknya menjelaskan  memberi kebenaran bayi berkenaan dikebumikan sebelum bayaran bil hospital dibuat,anger
Dalam satu kenyataan yang dimuat naik di Facebook hari ini HBR menjelaskan bahawa pesakit atau ibu kepada bayi berkenaan datang ke hospital dalam keadaan hendak bersalin dan mengakui tidak pernah menjalani pemeriksaan sepanjang kehamilannya tetapi pemeriksaan dibuat menggunakan perisian aplikasi telefon,anger
Ibu kemudian mengaku belum berkahwin Pesakit dibawa ke HBR oleh suami yang kemudiannya mendakwa mereka belum berkahwin,anger
Memandangkan pesakit hampir bersalin HBR menerimanya atas dasar kemanusiaan walaupun tiada tempahan atau saringan,anger
Pesakit dibawa ke bilik bersalin dan bersalin sertamerta,love
Doktor mendapati bayi mengalami Sindrom Cyclops yang dilahirkan dengan sebelah mata tiada hidung dan lubang dubur,love
Suami tidak menemaninya semasa bersalin,anger
Doktor juga menerangkan keadaan bayi kepada suami dan menyuruhnya azan,happy
Suntikan rutin diberikan kepada bayi,love
Bagaimanapun bayi berkenaan meninggal dunia beberapa minit kemudian demikian kenyataan HBR di Facebook hari ini,anger
Menurut kenyataan itu pihak doktor ada menandatangani permit pengebumian dan memaklumkan kepada suami untuk menguruskan pengebumian pada keesokan harinya namun suami keluar dari hospital memberitahu perlu ke tempat lain,anger
Pesakit berada dalam keadaan sihat dan dibenarkan keluar pada hari berikutnya,sadness
